speed,speed_cal_t,position,target_position,angle,angle_cal_t,PID_cal_t
"30","0.00099945068359375","7.544262780705805","6.14","-0.02","0.01","0.003992557525634766"
"30","0.0030469894409179688","7.551908901193919","6.32","-0.02","0.01","0.0053484439849853516"
"30","0.00099945068359375","7.558536301791072","5.99","-0.03","0.01","0.002992391586303711"
"30","0.0029268264770507812","7.564170003355906","5.97","-0.03","0.01","0.004922389984130859"
"30","0.0029926300048828125","7.569011833066553","5.98","-0.03","0.01","0.0049877166748046875"
"30","0.002791166305541992","7.573241549794854","5.94","-0.03","0.01","0.004785776138305664"
"30","0.000997781753540039","7.576969337942708","5.8","-0.03","0.01","0.001994609832763672"
"30","0.0020143985748291016","7.580251185327147","6.0","-0.03","0.01","0.00400853157043457"
"30","0.0009992122650146484","7.583113944032736","6.08","-0.03","0.01","0.0030307769775390625"
"30","0.0009982585906982422","7.585573542649774","5.97","-0.03","0.01","0.0019948482513427734"
"30","0.003000974655151367","7.587644299387914","5.64","-0.04","0.01","0.0049953460693359375"
"30","0.0019919872283935547","7.589217258300164","5.02","-0.05","0.01","0.003984928131103516"
"30","0.0023086071014404297","7.590153090668051","5.82","-0.03","0.01","0.004180431365966797"
"30","0.0029914379119873047","7.590707981902904","5.81","-0.03","0.01","0.0049860477447509766"
"30","0.0029942989349365234","7.591011622814556","6.02","-0.03","0.01","0.005006313323974609"
"30","0.0023200511932373047","7.591089656364594","5.99","-0.03","0.01","0.00410008430480957"
"30","0.000997304916381836","7.590938619748408","5.56","-0.04","0.01","0.0019943714141845703"
"30","0.0024471282958984375","7.590429640939336","5.66","-0.04","0.01","0.0038836002349853516"
"30","0.0009734630584716797","7.589534423287316","5.87","-0.03","0.01","0.002969026565551758"
"30","0.0029964447021484375","7.588408294374049","6.2","-0.02","0.01","0.005404472351074219"
"30","0.001016855239868164","7.587248932580283","5.18","-0.05","0.01","0.00301361083984375"
"30","0.0029914379119873047","7.585813066713758","5.58","-0.04","0.01","0.004990339279174805"
"30","0.0029959678649902344","7.583984405299118","5.69","-0.04","0.01","0.00598454475402832"
"30","0.0019283294677734375","7.581836796438652","5.9","-0.03","0.01","0.0049686431884765625"
"30","0.0009980201721191406","7.579555496133839","5.8","-0.03","0.01","0.0031311511993408203"
"30","0.0021905899047851562","7.577211037936288","4.7","-0.06","0.01","0.0041942596435546875"
"30","0.001995086669921875","7.574515806622838","5.6","-0.04","0.01","0.004987239837646484"
"30","0.001994609832763672","7.571485680459702","6.1","-0.03","0.01","0.003989219665527344"
"30","0.003013134002685547","7.568368462745487","5.84","-0.03","0.01","0.005022764205932617"
"30","0.004506826400756836","7.565248693091832","5.8","-0.03","0.01","0.006494045257568359"
"30","0.002130746841430664","7.562124204210026","4.3","-0.07","0.01","0.0046536922454833984"
"30","0.004974842071533203","7.558699839572249","5.9","-0.03","0.01","0.007967472076416016"
"30","0.0021402835845947266","7.55499520271607","6.2","-0.02","0.01","0.00599360466003418"
"30","0.003043651580810547","7.551357833118566","6.08","-0.03","0.01","0.006171703338623047"
"30","0.005057811737060547","7.547760943491026","5.91","-0.03","0.01","0.008052587509155273"
"30","0.005014896392822266","7.544152990108755","5.88","-0.03","0.01","0.00806879997253418"
"30","0.002964496612548828","7.5405086680428335","5.55","-0.04","0.01","0.005060672760009766"
"30","0.0019943714141845703","7.536692729441971","5.87","-0.03","0.01","0.005368232727050781"
"30","0.002991199493408203","7.532796254152664","5.83","-0.03","0.01","0.005974531173706055"
"30","0.0021102428436279297","7.528871612238887","6.0","-0.03","0.01","0.006572723388671875"
"30","0.0008745193481445312","7.524926233047127","5.99","-0.03","0.01","0.0021407604217529297"
"30","0.004004478454589844","7.520953188966086","6.19","-0.02","0.01","0.00797891616821289"
"30","0.0015180110931396484","7.517068810371638","6.54","-0.01","0.01","0.003705739974975586"
"30","0.0009963512420654297","7.513423649021305","6.62","-0.01","0.01","0.0029916763305664062"
"30","0.001999378204345703","7.510025961316562","6.14","-0.02","0.01","0.0049896240234375"
"30","0.002681732177734375","7.506702068249407","7.03","-0.0","0.01","0.004964351654052734"
"30","0.002991914749145508","7.503622528896753","7.03","-0.0","0.01","0.0050694942474365234"
"30","0.002723217010498047","7.500839068996189","7.01","-0.0","0.01","0.004736661911010742"
"30","0.0014758110046386719","7.498320173255551","7.04","-0.0","0.01","0.003024578094482422"
"30","0.0009965896606445312","7.496021943745968","6.97","-0.0","0.01","0.003140687942504883"
"30","0.0009093284606933594","7.493909682050632","7.11","0.0","0.01","0.0039014816284179688"
"30","0.001934051513671875","7.491960564854709","6.58","-0.01","0.01","0.0039288997650146484"
"30","0.002992868423461914","7.490034934091087","6.66","-0.01","0.01","0.0047452449798583984"
"30","0.002919435501098633","7.488090275400183","6.58","-0.01","0.01","0.00485682487487793"
"30","0.0019948482513427734","7.486137440586595","6.62","-0.01","0.01","0.004101753234863281"
"30","0.002020597457885742","7.484194358058707","6.24","-0.02","0.01","0.00429844856262207"
"30","0.0015048980712890625","7.482146916771721","6.64","-0.01","0.01","0.003441333770751953"
"30","0.0016202926635742188","7.480090947346283","6.72","-0.01","0.01","0.0036287307739257812"
"30","0.0029916763305664062","7.478075789675175","6.5","-0.01","0.01","0.004988431930541992"
"30","0.0029137134552001953","7.476103354131525","7.08","0.0","0.01","0.004909038543701172"
"30","0.001994609832763672","7.474286419763311","6.55","-0.01","0.01","0.003991127014160156"
"30","0.002992868423461914","7.472518818834061","6.22","-0.02","0.01","0.004987478256225586"
"30","0.0010221004486083984","7.47061380721328","6.7","-0.01","0.01","0.0030205249786376953"
"30","0.000997781753540039","7.468651189452317","6.61","-0.01","0.01","0.001995563507080078"
"30","0.0020132064819335938","7.466685468265533","6.56","-0.01","0.01","0.004050493240356445"
"30","0.0012166500091552734","7.464728475633935","6.57","-0.01","0.01","0.00339508056640625"
"30","0.0009982585906982422","7.462776180298722","6.67","-0.01","0.01","0.0029935836791992188"
"30","0.0009970664978027344","7.460820806178446","6.12","-0.02","0.01","0.003019571304321289"
"30","0.001995086669921875","7.458730698877129","6.46","-0.01","0.01","0.003988742828369141"
"30","0.001993894577026367","7.456594558874827","6.5","-0.01","0.01","0.0029916763305664062"
"30","0.0019214153289794922","7.45446164953096","6.48","-0.01","0.01","0.003915309906005859"
"30","0.00099945068359375","7.452337217099573","7.16","0.0","0.01","0.0029935836791992188"
"30","0.0009965896606445312","7.450338428917751","6.39","-0.02","0.01","0.001993894577026367"
"30","0.001995086669921875","7.448238341783634","7.32","0.01","0.01","0.004012107849121094"
"30","0.0020818710327148438","7.446237287767381","6.51","-0.01","0.01","0.003990888595581055"
"30","0.0019927024841308594","7.4443156681847205","6.59","-0.01","0.01","0.004003286361694336"
"30","0.001993894577026367","7.442373152146946","6.55","-0.01","0.01","0.004954099655151367"
"30","0.0021104812622070312","7.440381478325424","7.49","0.01","0.01","0.0041561126708984375"
"30","0.0010035037994384766","7.438591697379383","6.33","-0.02","0.01","0.002000093460083008"
"30","0.002227783203125","7.436786738572006","6.63","-0.01","0.01","0.00501561164855957"
"30","0.0020127296447753906","7.434839591917538","7.12","0.0","0.01","0.004009723663330078"
"30","0.0030303001403808594","7.432927564862176","6.41","-0.01","0.01","0.0049877166748046875"
"30","0.0","7.430996123837278","7.21","0.0","0.01","0.0030078887939453125"
"30","0.0029952526092529297","7.429138777788045","7.26","0.01","0.01","0.004990339279174805"
"30","0.0009975433349609375","7.427513289840265","7.23","0.01","0.01","0.0029897689819335938"
"30","0.001991748809814453","7.4261399332494","7.08","0.0","0.01","0.003989219665527344"
"30","0.0009875297546386719","7.424854483897782","7.15","0.0","0.01","0.0029790401458740234"
"30","0.0009942054748535156","7.4235830328314405","7.28","0.01","0.01","0.0019915103912353516"
"30","0.002992391586303711","7.422441336328307","7.31","0.01","0.01","0.004986763000488281"
"30","0.002990245819091797","7.421471258304759","6.82","-0.0","0.01","0.004984140396118164"
"30","0.002008676528930664","7.420538417636186","7.16","0.0","0.01","0.0050046443939208984"
"30","0.001990795135498047","7.4195898798130955","6.71","-0.01","0.01","0.0047190189361572266"
"30","0.0019948482513427734","7.418501965438886","6.63","-0.01","0.01","0.003989696502685547"
"30","0.0","7.417256241984579","6.76","-0.01","0.01","0.0019953250885009766"
"30","0.002981424331665039","7.415883471012876","6.8","-0.0","0.01","0.004977226257324219"
"30","0.00301361083984375","7.414540421250158","6.76","-0.01","0.01","0.005007743835449219"
"30","0.0029840469360351562","7.413154449681235","7.35","0.01","0.01","0.0049779415130615234"
"30","0.0009984970092773438","7.411933679534446","7.45","0.01","0.01","0.003507375717163086"
"30","0.0009965896606445312","7.4109391342588555","6.7","-0.01","0.01","0.0019936561584472656"
"30","0.0029916763305664062","7.409889189840339","6.4","-0.01","0.01","0.0060651302337646484"
"30","0.002810955047607422","7.408675356486605","6.36","-0.02","0.01","0.004372596740722656"
"30","0.002048492431640625","7.407179123994663","6.41","-0.01","0.01","0.0029942989349365234"
"30","0.002992391586303711","7.405527406750876","6.44","-0.01","0.01","0.00598597526550293"
"30","0.0025031566619873047","7.403801483458105","6.96","-0.0","0.01","0.0035009384155273438"
"30","0.002014636993408203","7.402150883126397","6.2","-0.02","0.01","0.003022909164428711"
"30","0.0020127296447753906","7.400359091022126","6.21","-0.02","0.01","0.004007577896118164"
"30","0.0019958019256591797","7.398337491321448","6.16","-0.02","0.01","0.002959728240966797"
